Country,Date,Sentiment Score,Positive,Negative,ratio
PK,08-06-2020,0.084484127,3,2,1.5
PK,10-06-2020,0.274236111,2,3,0.666666667
PK,13-06-2020,0.183409091,4,6,0.666666667
PK,16-06-2020,-0.0625,1,3,0.333333333
PK,17-06-2020,0.10611301,2,4,0.5
PK,20-06-2020,0.257777778,2,1,2
PK,24-06-2020,0.417592593,5,1,5
PK,25-06-2020,0.179166667,1,1,1
PK,27-06-2020,0.258518939,2,2,1
PK,28-06-2020,0.061044472,1,5,0.2
PK,30-06-2020,0.201666667,1,1,1
PK,01-07-2020,-0.439285714,1,6,0.166666667
PK,04-07-2020,0.048229167,1,3,0.333333333
PK,08-07-2020,0.273333333,2,3,0.666666667
PK,10-07-2020,0.174090909,2,3,0.666666667
PK,11-07-2020,-0.133333333,1,3,0.333333333
PK,12-07-2020,0.369444444,2,1,2
PK,13-07-2020,0.379166667,2,1,2
PK,19-07-2020,0.211904762,1,1,1
PK,20-07-2020,0.21875,1,3,0.333333333
PK,21-07-2020,-0.062222222,2,3,0.666666667
PK,22-07-2020,0.17116342,1,4,0.25
PK,23-07-2020,0.116666667,1,2,0.5
PK,27-07-2020,0.132433712,1,1,1
PK,28-07-2020,0.315,1,1,1
PK,31-07-2020,0.096052083,1,4,0.25
PK,01-08-2020,0.199652778,1,1,1
PK,03-08-2020,0.311111111,2,1,2
PK,04-08-2020,0.178571429,1,1,1
PK,12-08-2020,0.097222222,1,2,0.5
PK,14-08-2020,0.216666667,2,3,0.666666667
PK,15-08-2020,0.103373016,1,3,0.333333333
PK,16-08-2020,0.26625,2,2,1
PK,22-08-2020,0.093106061,1,4,0.25
PK,23-08-2020,0.3,1,1,1
PK,25-08-2020,0.133333333,2,1,2
PK,28-08-2020,0.316666667,2,1,2
PK,03-09-2020,0.145833334,1,1,1
PK,06-09-2020,0.172321429,1,1,1
PK,07-09-2020,0.3,1,1,1
PK,11-10-2020,0.108333333,1,2,0.5
PL,31-03-2020,0.39,1,1,1
PL,19-04-2020,0.259090909,1,3,0.333333333
PL,23-04-2020,0.178787879,1,2,0.5
PL,24-04-2020,0.086666667,1,4,0.25
PL,27-04-2020,0.0625,1,3,0.333333333
PL,30-04-2020,-0.061032197,1,11,0.090909091
PL,01-05-2020,0.052272727,1,7,0.142857143
PL,02-05-2020,0.05,1,3,0.333333333
PL,03-05-2020,0.04469697,1,5,0.2
PL,07-05-2020,0.06010101,1,8,0.125
PL,08-05-2020,-0.021297155,1,6,0.166666667
PL,09-05-2020,0.186195286,1,5,0.2
PL,10-05-2020,0.069593664,2,9,0.222222222
PL,11-05-2020,0.134545454,1,4,0.25
PL,12-05-2020,0.115180653,4,9,0.444444444
PL,14-05-2020,0.055928331,3,15,0.2
PL,16-05-2020,0.126363636,4,11,0.363636364
PL,21-05-2020,0.004329004,2,19,0.105263158
PL,22-05-2020,0.017097635,2,12,0.166666667
PL,23-05-2020,0.054107481,1,15,0.066666667
PL,24-05-2020,0.127954545,3,7,0.428571429
PL,25-05-2020,0.035416667,2,14,0.142857143
PL,26-05-2020,0.038333333,2,18,0.111111111
PL,27-05-2020,0.024242424,1,13,0.076923077
PL,29-05-2020,0.13,2,13,0.153846154
PL,30-05-2020,0.137987013,1,6,0.166666667
PL,31-05-2020,0.060909091,2,3,0.666666667
PL,01-06-2020,0.061414141,1,8,0.125
PL,03-06-2020,0.193181818,3,4,0.75
PL,06-06-2020,0.12012987,1,6,0.166666667
PL,07-06-2020,0.13030303,3,6,0.5
PL,15-06-2020,0.045454545,1,10,0.1
PL,16-06-2020,-0.021448249,1,10,0.1
PL,17-06-2020,0.171818182,3,7,0.428571429
PL,18-06-2020,0.060151515,1,14,0.071428571
PL,19-06-2020,0.009577922,1,13,0.076923077
PL,20-06-2020,0.092929293,2,7,0.285714286
PL,22-06-2020,0.127982955,2,6,0.333333333
PL,24-06-2020,0.08,2,8,0.25
PL,25-06-2020,0.056717172,2,13,0.153846154
PL,28-06-2020,0.168055556,1,2,0.5
PL,29-06-2020,-0.108333333,1,7,0.142857143
PL,30-06-2020,0.147435897,4,9,0.444444444
PL,01-07-2020,0.1184573,2,9,0.222222222
PL,02-07-2020,0.113636364,1,4,0.25
PL,04-07-2020,0.064257964,3,10,0.3
PL,08-07-2020,0.039187328,1,10,0.1
PL,11-07-2020,0.076893939,1,8,0.125
PL,12-07-2020,0.041903409,1,7,0.142857143
PL,17-07-2020,0.123522727,2,8,0.25
PL,18-07-2020,0.06991342,1,6,0.166666667
PL,20-07-2020,0.070340909,1,9,0.111111111
PL,21-07-2020,0.10482018,3,10,0.3
PL,22-07-2020,0.077287879,1,9,0.111111111
PL,27-07-2020,0.104119318,1,7,0.142857143
PL,28-07-2020,0.145454545,3,7,0.428571429
PL,30-07-2020,0.136570248,1,10,0.1
PL,01-08-2020,0.073939394,1,11,0.090909091
PL,02-08-2020,0.080875421,1,8,0.125
PL,03-08-2020,0.136363636,1,6,0.166666667
PL,05-08-2020,0.080909091,1,4,0.25
PL,11-08-2020,0.225,1,1,1
PL,14-08-2020,0.126010101,2,7,0.285714286
PL,15-08-2020,0.067272727,1,9,0.111111111
PL,16-08-2020,0.079128788,1,4,0.25
PL,17-08-2020,0.122635445,1,10,0.1
PL,18-08-2020,0.148674242,3,5,0.6
PL,19-08-2020,0.207954545,2,4,0.5
PL,22-08-2020,0.140746753,2,5,0.4
PL,29-08-2020,0.0625,1,3,0.333333333
PL,30-08-2020,0.124458874,1,6,0.166666667
PL,31-08-2020,0.168181818,1,4,0.25
PL,01-09-2020,0.092764378,1,6,0.166666667
PL,02-09-2020,0.154166667,3,5,0.6
PL,04-09-2020,-0.08,1,4,0.25
PL,05-09-2020,-0.033712121,1,5,0.2
PL,07-09-2020,0.092045455,2,6,0.333333333
PL,08-09-2020,0.080871212,2,8,0.25
PL,09-09-2020,0.1,1,4,0.25
PL,10-09-2020,0.096590909,1,3,0.333333333
PL,12-09-2020,0.110416667,2,6,0.333333333
PL,18-09-2020,-0.003896104,1,7,0.142857143
PL,22-09-2020,0.166666667,1,2,0.5
PL,23-09-2020,0.073636364,1,4,0.25
PL,24-09-2020,0.092222222,2,8,0.25
PL,30-09-2020,0.148611111,2,2,1
PL,02-10-2020,0.056818182,2,6,0.333333333
PL,03-10-2020,0.02037037,2,10,0.2
PL,04-10-2020,0.016666667,2,10,0.2
PL,06-10-2020,0.055218855,2,6,0.333333333
PL,07-10-2020,0.086406926,2,12,0.166666667
PL,12-10-2020,0.167664141,6,14,0.428571429
PL,13-10-2020,-0.03125,2,14,0.142857143
PL,14-10-2020,0.103237734,4,10,0.4
PL,18-10-2020,0.153333333,6,4,1.5
PL,22-10-2020,0.101515151,2,6,0.333333333
PL,24-10-2020,-0.033333333,2,10,0.2
PL,25-10-2020,0.027902036,2,16,0.125
PL,26-10-2020,0.12979798,2,7,0.285714286
PL,28-10-2020,-0.028571429,1,6,0.166666667
PL,29-10-2020,0.148933782,2,4,0.5
PL,01-11-2020,0.07033086,2,5,0.4
PL,04-11-2020,0.1,1,3,0.333333333
PL,05-11-2020,0.023484848,1,10,0.1
PL,06-11-2020,0,1,5,0.2
PL,09-11-2020,0.342857143,4,3,1.333333333
PL,10-11-2020,-0.002083333,1,5,0.2
PL,11-11-2020,0.166666667,1,2,0.5
PL,12-11-2020,0.029166667,1,7,0.142857143
PL,15-11-2020,0.077777778,1,5,0.2
PL,16-11-2020,0.143636364,1,4,0.25
PL,17-11-2020,0.255681818,2,2,1
PL,18-11-2020,0.069444444,4,5,0.8
PT,27-03-2020,0.205886243,1,2,0.5
PT,03-04-2020,0.15,1,1,1
PT,12-04-2020,0.26875,1,1,1
PT,13-04-2020,0.345833333,2,1,2
PT,16-04-2020,0.1625,1,1,1
PT,23-04-2020,0.086111111,1,2,0.5
PT,01-05-2020,0.376515152,1,1,1
PT,05-05-2020,0.25,2,1,2
PT,08-05-2020,0.117424243,1,1,1
PT,12-05-2020,0.4,1,1,1
PT,16-05-2020,0.175,1,1,1
PT,17-05-2020,0.2625,1,1,1
PT,18-05-2020,0.261944444,2,1,2
PT,20-05-2020,0.166666667,1,2,0.5
PT,21-05-2020,0.308333333,1,1,1
PT,23-05-2020,0.003333333,1,4,0.25
PT,24-05-2020,0.194949495,2,1,2
PT,28-05-2020,0.266666667,1,1,1
PT,30-05-2020,0.125,1,1,1
PT,07-06-2020,0.35,1,1,1
PT,17-06-2020,0.198520924,2,1,2
PT,18-06-2020,0.05,1,1,1
PT,13-07-2020,0.2125,1,1,1
PT,17-07-2020,0.111111111,1,2,0.5
PT,18-07-2020,0.5,1,1,1
PT,21-07-2020,0.125757576,1,2,0.5
PT,23-07-2020,0.307777778,2,1,2
PT,03-08-2020,0.181683502,2,1,2
PT,17-08-2020,0.193333333,2,2,1
PT,19-08-2020,0.332792208,1,2,0.5
PT,29-08-2020,0.055113637,1,1,1
PT,01-09-2020,0.1125,1,1,1
PT,02-09-2020,0.185984849,2,2,1
PT,05-09-2020,0.35,1,1,1
PT,06-09-2020,0.3575,3,1,3
PT,07-09-2020,0.155555556,1,1,1
PT,25-09-2020,0.186111111,2,2,1
PT,16-10-2020,0.066666666,2,2,1
PT,30-10-2020,0.15,1,1,1
PT,17-11-2020,0.059333333,1,1,1
QA,25-03-2020,0.133333333,1,2,0.5
QA,28-03-2020,0.196130953,1,1,1
QA,29-04-2020,0.072777778,1,3,0.333333333
QA,30-04-2020,0.25,1,1,1
QA,01-05-2020,0.137878788,1,2,0.5
QA,07-05-2020,0.113636363,1,1,1
QA,10-05-2020,0.1875,1,1,1
QA,16-05-2020,0.204166667,2,4,0.5
QA,19-05-2020,0.074431818,2,4,0.5
QA,20-05-2020,0.101616162,1,2,0.5
QA,23-05-2020,0.173809524,2,5,0.4
QA,25-05-2020,0.23125,5,2,2.5
QA,28-05-2020,0.4,1,1,1
QA,30-05-2020,0.081349206,1,2,0.5
QA,31-05-2020,0.5,2,1,2
QA,01-06-2020,0.077272727,1,10,0.1
QA,06-06-2020,0.229166666,1,1,1
QA,08-06-2020,0.167045455,1,1,1
QA,12-06-2020,0.21875,1,3,0.333333333
QA,13-06-2020,0.225063131,2,2,1
QA,14-06-2020,0.0225,1,4,0.25
QA,16-06-2020,0.127083333,1,2,0.5
QA,29-06-2020,0.104166667,1,2,0.5
QA,01-07-2020,0.18770202,1,2,0.5
QA,02-07-2020,0.235768398,1,1,1
QA,17-07-2020,0.5,1,1,1
QA,20-07-2020,0.104166667,1,2,0.5
QA,21-07-2020,0.198295455,2,2,1
QA,22-07-2020,0.054166667,1,3,0.333333333
QA,23-07-2020,0.123611111,1,2,0.5
QA,30-07-2020,0.091887626,1,3,0.333333333
QA,01-08-2020,0.222222222,1,2,0.5
QA,05-08-2020,0.25,1,1,1
QA,13-08-2020,0.181818182,1,2,0.5
QA,16-08-2020,0.266666667,2,1,2
QA,18-08-2020,0.195833333,1,3,0.333333333
QA,23-08-2020,0.178645834,1,1,1
QA,24-08-2020,0.15,1,2,0.5
QA,26-08-2020,0.238194445,2,1,2
QA,29-08-2020,0.119097222,1,2,0.5
QA,30-08-2020,0.178645834,1,1,1
QA,02-09-2020,0.244444444,1,2,0.5
QA,03-09-2020,0.267824074,4,2,2
QA,04-09-2020,0.188416667,2,3,0.666666667
QA,06-09-2020,0.184791667,3,2,1.5
QA,07-09-2020,0.228125,3,2,1.5
QA,08-09-2020,0.119097222,1,2,0.5
QA,09-09-2020,0.305989583,3,1,3
RO,26-03-2020,0.25,1,1,1
RO,05-04-2020,0.2,1,1,1
RO,30-04-2020,0.25,1,1,1
RO,16-06-2020,0.134090909,1,1,1
RO,07-07-2020,0.25,1,1,1
RO,17-07-2020,0.4,1,1,1
RO,21-07-2020,0.4,1,1,1
RO,30-07-2020,-0.026136364,1,2,0.5
RO,04-08-2020,0.371590909,1,1,1
RO,08-09-2020,0.175,1,1,1
RO,09-11-2020,0.286111111,1,1,1
RS,30-04-2020,0.213333333,2,1,2
RS,12-07-2020,0.080357143,1,1,1
RS,24-08-2020,0.110795455,1,2,0.5
RU,03-04-2020,-0.266287879,1,1,1
RU,05-04-2020,-0.1,1,4,0.25
RU,13-04-2020,0.003125,1,7,0.142857143
RU,28-04-2020,0.358484848,1,2,0.5
RU,29-04-2020,0.05,1,3,0.333333333
RU,01-05-2020,0.1,1,1,1
RU,09-06-2020,0.233333333,1,2,0.5
RU,11-06-2020,0.139814815,1,2,0.5
RU,25-06-2020,0.146969697,1,1,1
RU,04-07-2020,-0.260606061,1,1,1
RU,12-08-2020,0.09286745,1,6,0.166666667
RU,14-08-2020,0.125,1,1,1
RU,15-10-2020,0.333333333,4,2,2
RW,13-06-2020,0.25,1,1,1
RW,11-08-2020,0.325,1,1,1
RW,05-09-2020,0.133333333,1,1,1
SA,21-03-2020,0.2,2,1,2
SA,26-03-2020,0.375,1,1,1
SA,27-03-2020,0.255965909,1,1,1
SA,30-03-2020,-0.175,1,1,1
SA,01-04-2020,0.175,1,1,1
SA,18-04-2020,0.25,1,1,1
SA,29-04-2020,0.08,2,3,0.666666667
SA,30-04-2020,0.023701299,3,2,1.5
SA,01-05-2020,0.1125,1,1,1
SA,04-05-2020,0.083333333,1,2,0.5
SA,09-05-2020,0.158441559,1,1,1
SA,23-05-2020,0.276805556,1,3,0.333333333
SA,24-05-2020,0.358333334,1,1,1
SA,31-05-2020,0.2,1,2,0.5
SA,06-06-2020,0.1,1,1,1
SA,11-06-2020,0.046666667,1,4,0.25
SA,12-06-2020,0.40078125,1,1,1
SA,16-06-2020,0.167424242,2,2,1
SA,20-06-2020,-0.057777778,1,4,0.25
SA,22-06-2020,0.0590864,1,5,0.2
SA,24-06-2020,0.25,1,1,1
SA,28-06-2020,0.148333333,2,2,1
SA,30-06-2020,0.05,1,2,0.5
SA,04-07-2020,0.183333333,2,1,2
SA,13-07-2020,0.074348191,1,2,0.5
SA,24-07-2020,0.196875,1,3,0.333333333
SA,30-07-2020,0.14839899,2,3,0.666666667
SA,31-07-2020,0.2375,1,2,0.5
SA,04-08-2020,0.116666667,1,1,1
SA,13-08-2020,0.121875,1,1,1
SA,21-08-2020,0.209090909,1,3,0.333333333
SA,23-08-2020,0.1,1,1,1
SA,25-08-2020,0.266666667,3,1,3
SA,30-08-2020,0.183333333,2,2,1
SA,06-09-2020,0.191666666,1,1,1
SA,07-09-2020,0.361111111,2,1,2
SA,14-09-2020,0.216666667,1,1,1
SA,29-09-2020,0.236928267,1,1,1
SA,12-10-2020,0.07,2,4,0.5
SA,16-10-2020,0.45,2,2,1
SA,03-11-2020,0.0625,1,1,1
SE,21-03-2020,0.140984848,2,3,0.666666667
SE,25-03-2020,0.378571429,2,1,2
SE,26-03-2020,0.108617424,1,5,0.2
SE,27-03-2020,0.078703704,1,2,0.5
SE,28-03-2020,0.046920635,2,3,0.666666667
SE,31-03-2020,0.14375,1,3,0.333333333
SE,02-04-2020,0.3,6,2,3
SE,03-04-2020,0.0725,2,3,0.666666667
SE,05-04-2020,-0.03875,1,4,0.25
SE,10-04-2020,0.040625,1,7,0.142857143
SE,16-04-2020,0.147244318,3,5,0.6
SE,01-05-2020,0.155555556,1,2,0.5
SE,02-05-2020,0.052083333,2,2,1
SE,05-05-2020,0.5,1,1,1
SE,06-05-2020,-0.007142857,1,2,0.5
SE,10-05-2020,0.133333333,1,2,0.5
SE,14-05-2020,0.134375,2,2,1
SE,16-05-2020,0.063888889,1,1,1
SE,20-05-2020,0.00625,1,1,1
SE,24-05-2020,0.192045455,1,1,1
SE,01-06-2020,0.267901235,1,2,0.5
SE,03-06-2020,0.10189394,1,1,1
SE,07-06-2020,0.363981481,4,1,4
SE,09-06-2020,0.666666667,2,1,2
SE,10-06-2020,0.25,1,1,1
SE,17-06-2020,0.315972222,1,1,1
SE,19-06-2020,0.163802084,1,1,1
SE,20-06-2020,0.200757576,1,1,1
SE,25-06-2020,0.425,1,1,1
SE,02-07-2020,0.172222222,1,2,0.5
SE,10-07-2020,0.216666667,1,1,1
SE,21-07-2020,0.274873737,2,1,2
SE,22-07-2020,0.263636364,1,1,1
SE,23-07-2020,0.248611111,1,2,0.5
SE,15-08-2020,0.008928571,1,2,0.5
SE,22-08-2020,0.135185185,1,2,0.5
SE,26-08-2020,0.111136364,1,2,0.5
SE,27-08-2020,0.21984127,2,1,2
SE,01-09-2020,0.1485,1,1,1
SE,08-09-2020,0.25390625,1,1,1
SE,05-10-2020,0.1875,2,4,0.5
SE,17-10-2020,0.126785714,4,4,1
SE,06-11-2020,-0.0375,1,3,0.333333333
SE,13-11-2020,0.479166667,1,1,1
SE,17-11-2020,0.048100048,2,4,0.5
SG,22-03-2020,0.108333333,1,1,1
SG,25-03-2020,0.15,1,1,1
SG,28-03-2020,0.154166667,1,1,1
SG,07-04-2020,0.33125,1,1,1
SG,18-04-2020,0.1075,2,3,0.666666667
SG,19-04-2020,0.275535714,3,2,1.5
SG,22-04-2020,0.247664141,5,6,0.833333333
SG,24-04-2020,0.149410774,1,2,0.5
SG,26-04-2020,0.255,3,2,1.5
SG,27-04-2020,0.218055556,3,3,1
SG,28-04-2020,0.122833333,3,7,0.428571429
SG,29-04-2020,0.112400794,4,5,0.8
SG,30-04-2020,0.288888889,4,5,0.8
SG,01-05-2020,0.234291702,9,9,1
SG,02-05-2020,0.237847222,4,5,0.8
SG,04-05-2020,0.15382511,3,10,0.3
SG,05-05-2020,0.131878307,3,4,0.75
SG,06-05-2020,0.167494764,3,9,0.333333333
SG,07-05-2020,0.026388889,1,5,0.2
SG,09-05-2020,0.056790123,2,7,0.285714286
SG,10-05-2020,0.155151515,5,4,1.25
SG,11-05-2020,0.041666667,1,9,0.111111111
SG,12-05-2020,0.262916667,7,3,2.333333333
SG,14-05-2020,0.218303571,4,7,0.571428571
SG,16-05-2020,0.13655303,2,4,0.5
SG,17-05-2020,0.185530303,4,7,0.571428571
SG,18-05-2020,0.015625,1,3,0.333333333
SG,19-05-2020,0.23,2,3,0.666666667
SG,20-05-2020,0.089713805,3,8,0.375
SG,21-05-2020,0.263548951,7,6,1.166666667
SG,22-05-2020,0.160515873,2,5,0.4
SG,23-05-2020,0.1565,3,7,0.428571429
SG,24-05-2020,0.112119244,4,7,0.571428571
SG,25-05-2020,0.184230915,7,7,1
SG,27-05-2020,0.141140873,2,3,0.666666667
SG,28-05-2020,0.182059524,2,8,0.25
SG,30-05-2020,0.1140625,2,6,0.333333333
SG,31-05-2020,0.177569058,5,9,0.555555556
SG,01-06-2020,0.254222783,5,4,1.25
SG,02-06-2020,0.070198413,1,6,0.166666667
SG,04-06-2020,0.125,1,3,0.333333333
SG,06-06-2020,-0.004285714,1,6,0.166666667
SG,07-06-2020,0.183679237,6,7,0.857142857
SG,08-06-2020,0.093548882,4,6,0.666666667
SG,09-06-2020,0.165252976,3,4,0.75
SG,10-06-2020,0.26848545,4,3,1.333333333
SG,11-06-2020,0.172928262,3,4,0.75
SG,12-06-2020,0.27982684,3,2,1.5
SG,13-06-2020,0.110047619,2,3,0.666666667
SG,14-06-2020,0.213712121,4,2,2
SG,15-06-2020,0.090625,3,7,0.428571429
SG,16-06-2020,0.079079861,2,6,0.333333333
SG,17-06-2020,0.211318392,6,6,1
SG,18-06-2020,0.193749474,8,10,0.8
SG,19-06-2020,0.12145202,3,12,0.25
SG,20-06-2020,0.270236742,6,4,1.5
SG,22-06-2020,0.05844697,2,9,0.222222222
SG,24-06-2020,0.258636364,3,2,1.5
SG,25-06-2020,0.00927197,1,9,0.111111111
SG,27-06-2020,0.051792088,2,8,0.25
SG,28-06-2020,0.189306831,5,6,0.833333333
SG,29-06-2020,0.289650974,4,3,1.333333333
SG,30-06-2020,0.046732955,1,7,0.142857143
SG,01-07-2020,0.137037037,2,4,0.5
SG,02-07-2020,0.125431818,4,6,0.666666667
SG,04-07-2020,0.033333333,1,2,0.5
SG,07-07-2020,0.209623016,3,3,1
SG,08-07-2020,0.192527778,5,5,1
SG,09-07-2020,0.208390023,2,5,0.4
SG,10-07-2020,0.20862037,5,5,1
SG,11-07-2020,0.066666667,1,5,0.2
SG,12-07-2020,-0.00968254,1,14,0.071428571
SG,13-07-2020,0.162645202,3,5,0.6
SG,14-07-2020,0.315625,3,1,3
SG,17-07-2020,0.209564394,6,5,1.2
SG,18-07-2020,0.015111111,1,9,0.111111111
SG,19-07-2020,0.134469697,4,12,0.333333333
SG,22-07-2020,0.222779982,2,4,0.5
SG,23-07-2020,0.123690476,4,6,0.666666667
SG,24-07-2020,0.046529582,2,9,0.222222222
SG,25-07-2020,0.354166667,3,3,1
SG,28-07-2020,0.216139577,1,2,0.5
SG,29-07-2020,0.158055556,1,4,0.25
SG,30-07-2020,0.153255208,2,2,1
SG,31-07-2020,0.409074074,2,1,2
SG,01-08-2020,0.23875,3,2,1.5
SG,02-08-2020,0.174845679,5,4,1.25
SG,03-08-2020,0.244605655,4,3,1.333333333
SG,04-08-2020,0.118097222,5,5,1
SG,05-08-2020,0.027916667,2,4,0.5
SG,11-08-2020,0.155075758,4,5,0.8
SG,12-08-2020,0.260286172,5,3,1.666666667
SG,15-08-2020,0.143050402,3,4,0.75
SG,16-08-2020,0.157707937,6,4,1.5
SG,17-08-2020,0.104145022,3,8,0.375
SG,18-08-2020,0.095454545,3,8,0.375
SG,19-08-2020,0.108939394,1,4,0.25
SG,20-08-2020,0.217478355,1,1,1
SG,21-08-2020,0.192820887,4,6,0.666666667
SG,22-08-2020,0.250416667,3,3,1
SG,23-08-2020,0.21564394,3,3,1
SG,24-08-2020,0.151731602,2,4,0.5
SG,25-08-2020,0.087830688,1,6,0.166666667
SG,26-08-2020,0.037777778,1,4,0.25
SG,28-08-2020,0.146666667,2,3,0.666666667
SG,30-08-2020,0.173889941,5,7,0.714285714
SG,31-08-2020,0.075067641,1,6,0.166666667
SG,01-09-2020,0.167351324,2,6,0.333333333
SG,02-09-2020,0.077083333,1,7,0.142857143
SG,03-09-2020,0.190530303,4,4,1
SG,04-09-2020,0.047891865,2,6,0.333333333
SG,07-09-2020,0.123611111,2,3,0.666666667
SG,12-09-2020,0.111111111,1,2,0.5
SG,13-09-2020,0.011111111,1,5,0.2
SG,14-09-2020,0.166666667,1,2,0.5
SG,17-09-2020,0.161111111,1,1,1
SG,18-09-2020,0.402777778,2,1,2
SG,22-09-2020,0.4,1,1,1
SG,23-09-2020,0.126065341,1,3,0.333333333
SG,24-09-2020,0.1,1,3,0.333333333
SG,25-09-2020,0.104166667,1,2,0.5
SG,26-09-2020,0.195833333,2,2,1
SG,30-09-2020,0.050833333,1,4,0.25
SG,02-10-2020,0.25,2,2,1
SG,09-10-2020,0.147727273,2,3,0.666666667
SG,11-10-2020,0.2,2,2,1
SG,12-10-2020,0.05,2,6,0.333333333
SG,16-10-2020,0.166666667,2,4,0.5
SG,18-10-2020,0.06875,2,6,0.333333333
SG,19-10-2020,0.1,2,2,1
SG,20-10-2020,0.216456229,2,4,0.5
SG,24-10-2020,0.244140625,2,2,1
SG,25-10-2020,0.134090909,2,2,1
SG,28-10-2020,0.151388889,1,2,0.5
SG,29-10-2020,0.268181818,1,1,1
SG,31-10-2020,0.166666667,1,2,0.5
SG,01-11-2020,-0.027777778,1,5,0.2
SG,02-11-2020,0.270258137,2,1,2
SG,07-11-2020,0.196969697,3,2,1.5
SG,15-11-2020,0.15,1,1,1
SG,17-11-2020,0.1,1,1,1
SG,18-11-2020,0.37,2,1,2
SK,04-07-2020,0.3375,1,1,1
SL,03-05-2020,0.1,1,1,1
SL,17-05-2020,0,1,1,1
SR,21-03-2020,0.155555556,1,1,1
SY,19-06-2020,0.2,1,1,1
SZ,28-05-2020,0.133333333,1,1,1
SZ,17-08-2020,0.35,1,1,1
TH,21-03-2020,0.187,3,2,1.5
TH,23-03-2020,0.083333333,1,1,1
TH,26-03-2020,0.125,1,1,1
TH,06-04-2020,0.028571429,1,6,0.166666667
TH,12-04-2020,0.006944444,1,5,0.2
TH,18-04-2020,0.230357143,2,2,1
TH,22-04-2020,-0.007166667,2,8,0.25
TH,23-04-2020,-0.027777778,1,5,0.2
TH,24-04-2020,0.298809524,4,2,2
TH,28-04-2020,0.2575,1,3,0.333333333
TH,29-04-2020,0.248737374,5,2,2.5
TH,30-04-2020,0.066765831,2,8,0.25
TH,01-05-2020,0.088484848,3,8,0.375
TH,02-05-2020,0.090584936,1,7,0.142857143
TH,03-05-2020,0.102951389,3,5,0.6
TH,04-05-2020,-0.015632461,2,9,0.222222222
TH,06-05-2020,0.11015625,4,3,1.333333333
TH,07-05-2020,0.107637828,6,11,0.545454545
TH,08-05-2020,0.119097222,2,4,0.5
TH,09-05-2020,0.273901515,2,3,0.666666667
TH,10-05-2020,0.086979167,2,2,1
TH,11-05-2020,0.080942235,3,5,0.6
TH,12-05-2020,-0.01038961,1,6,0.166666667
TH,14-05-2020,0.086079545,1,7,0.142857143
TH,16-05-2020,0.209924242,5,4,1.25
TH,17-05-2020,0.155952381,2,5,0.4
TH,18-05-2020,0.140025252,5,7,0.714285714
TH,19-05-2020,0.078713474,2,12,0.166666667
TH,20-05-2020,0.153333333,2,3,0.666666667
TH,21-05-2020,0.11584596,3,9,0.333333333
TH,22-05-2020,0.354712301,2,1,2
TH,23-05-2020,0.105,1,4,0.25
TH,24-05-2020,0.134753788,2,2,1
TH,26-05-2020,0.174350649,4,3,1.333333333
TH,27-05-2020,0.085416667,1,3,0.333333333
TH,28-05-2020,0.049287879,1,4,0.25
TH,29-05-2020,0.062037037,1,5,0.2
TH,30-05-2020,0.188888889,3,3,1
TH,31-05-2020,0.25,1,1,1
TH,01-06-2020,0.115976431,3,6,0.5
TH,02-06-2020,0.135064935,4,3,1.333333333
TH,03-06-2020,0.125,1,1,1
TH,04-06-2020,0.075634921,2,5,0.4
TH,06-06-2020,0.075,1,5,0.2
TH,07-06-2020,0.166666667,1,2,0.5
TH,08-06-2020,0.225,2,2,1
TH,09-06-2020,0.183333333,3,3,1
TH,10-06-2020,0.3375,3,1,3
TH,11-06-2020,0.023177083,1,7,0.142857143
TH,12-06-2020,0.116287879,1,3,0.333333333
TH,13-06-2020,0.2725,2,3,0.666666667
TH,14-06-2020,0.252525253,2,1,2
TH,16-06-2020,0.072306548,2,6,0.333333333
TH,17-06-2020,0.026041667,1,7,0.142857143
TH,18-06-2020,0.128463203,2,5,0.4
TH,19-06-2020,0.058958333,1,5,0.2
TH,20-06-2020,0.274768518,6,3,2
TH,22-06-2020,0.139635943,2,4,0.5
TH,24-06-2020,0.085,1,4,0.25
TH,25-06-2020,0.050796657,1,5,0.2
TH,27-06-2020,0.143229167,4,6,0.666666667
TH,28-06-2020,0.1875,1,1,1
TH,29-06-2020,0.159343434,1,4,0.25
TH,02-07-2020,0.132857143,1,1,1
TH,04-07-2020,0.094431818,2,6,0.333333333
TH,07-07-2020,0.18125,2,1,2
TH,08-07-2020,0.138220486,1,3,0.333333333
TH,10-07-2020,-0.027777778,1,2,0.5
TH,11-07-2020,0.087369792,1,3,0.333333333
TH,14-07-2020,0.116319444,3,5,0.6
TH,18-07-2020,0.477480159,3,1,3
TH,19-07-2020,0.207700617,3,3,1
TH,20-07-2020,0.136666667,2,3,0.666666667
TH,21-07-2020,0.176666667,3,2,1.5
TH,22-07-2020,0.09130779,2,6,0.333333333
TH,24-07-2020,0.129166667,2,3,0.666666667
TH,25-07-2020,0.207718254,4,2,2
TH,27-07-2020,0.329761905,5,2,2.5
TH,28-07-2020,0.271401515,6,4,1.5
TH,29-07-2020,0.140119048,3,3,1
TH,30-07-2020,0.08,1,4,0.25
TH,01-08-2020,0.149255952,2,4,0.5
TH,02-08-2020,0.211442551,2,2,1
TH,03-08-2020,0.40875,4,1,4
TH,04-08-2020,0.212615955,3,4,0.75
TH,11-08-2020,0.227683983,3,4,0.75
